,Variable,Year,Average,Median,StDev,percentile_90,percentile_75,Avg-SD,R2_Amb,R2_Scen,R2_Mod,R2_Amb_Scen,R2_Amb_Mod,R2_Scen_Mod,R2_Amb_Scen_Mod,R2_Residual,R2_Amb_Shapley,R2_Scen_Shapley,R2_Mod_Shapley,R2_Amb_Scen_Mod_Shapley,Test_R2_Shapley_vs_R2,Plot_Avg_SD,Plot_Avg_SD_Surrogate,Plot_Amb,Plot_Scen,Plot_Mod,Plot_Resid,Avg_vs_Mid_point,R2_Amb_Scen_Mod_Shapleys_sum,R2_Amb_Shapley_norm,R2_Scen_Shapley_norm,R2_Mod_Shapley_norm,R2_Amb_rcp,R2_Scen_rcp,R2_Mod_rcp,R2_Amb_rcp_Scen,R2_Amb_rcp_Mod,R2_Scen_rcp_Mod,R2_Amb_rcp_Scen_Mod,R2_Residual_rcp,R2_Amb_Shapley_rcp,R2_Scen_Shapley_rcp,R2_Mod_Shapley_rcp,R2_Amb_rcp_Scen_Mod_Shapley,Test_R2_Shapley_vs_R2_rcp,Plot_Avg_SD_rcp,Plot_Avg_SD_Surrogate_rcp,Plot_Amb_rcp,Plot_Scen_rcp,Plot_Mod_rcp,Plot_Resid_rcp,Avg_vs_Mid_point_rcp,R2_Amb_rcp_Scen_Mod_Shapleys_sum,R2_Amb_Shapley_rcp_norm,R2_Scen_Shapley_rcp_norm,R2_Mod_Shapley_rcp_norm,Type
0,Final Energy Heat,2020,13.454863396372552,12.504999999999999,2.9414063912112978,17.9987,15.667067382812501,10.513457005161253,0.02656772488224468,0.06630513789760106,0.8720519149329578,0.08579222594372682,0.8731395432356023,0.8908812067074943,0.8916824087374138,0.10831759126258622,0.012552095028849778,0.04129163327247396,0.8378386804360901,0.8916824087374139,0,10.513457005161253,0.0,0.07384162508190059,0.24291094802241597,4.928848098877511,0.6372121104407683,0,0.8916824087374139,0.014076867397914729,0.04630755621941812,0.9396155763826671,0.019920036909261807,0.06630513789760106,0.8720519149329578,0.07796071000387961,0.875030965211235,0.8908812067074943,0.8931629712725724,0.10683702872742762,0.009839704222205942,0.04095737546450519,0.8423658915858613,0.8931629712725724,0,10.513457005161253,0.0,0.0578851377736507,0.24094457191707272,4.955480834498111,0.6285022382337613,0,0.8931629712725724,0.01101669520422057,0.045856553374743474,0.943126751421036,Final Energy
1,Final Energy Heat,2030,15.169986676907783,12.89098486328125,5.6922870566128605,23.757800000000003,20.341225,9.477699620294922,0.04653585499674917,0.09215901156946671,0.7738103326532705,0.11936663347062038,0.796247457053858,0.808119885512816,0.8208981323656794,0.17910186763432057,0.028045491666827738,0.056793284182665486,0.7360593565161861,0.8208981323656794,0,9.477699620294922,0.0,0.3192859784228547,0.6465673529110453,8.379722295991755,2.0389984859000654,0,0.8208981323656794,0.03416439940727569,0.06918432621962185,0.8966512743731024,0.03869715571738208,0.09215901156946671,0.7738103326532705,0.11257405278587429,0.8022801851442025,0.808119885512816,0.8243768808728353,0.17562311912716466,0.02646553264369041,0.05611631075403946,0.7417950374751056,0.8243768808728354,0,9.477699620294922,0.0,0.3012988178280881,0.6388602987401678,8.44502058095839,1.9993944156990757,0,0.8243768808728354,0.032103681286730384,0.06807118449831406,0.8998251342149555,Final Energy
2,Final Energy Heat,2040,16.10045862177298,13.4375849609375,8.536894923712046,30.06136,23.960475,7.563563698060934,0.030404423443372797,0.04806249259820894,0.779466000418934,0.06586093385163905,0.7966142525827844,0.7973231095980052,0.8069713852841571,0.19302861471584287,0.01917534861272165,0.028358811697750137,0.7594372249736854,0.8069713852841571,0,7.563563698060934,0.0,0.32739587246470453,0.48419239125005786,12.966471581511636,3.2957300021976947,0,0.8069713852841571,0.02376211717342304,0.035142276684029146,0.9410956061425478,0.018009650496890517,0.04806249259820894,0.779466000418934,0.05652159980121063,0.7949013395124166,0.7973231095980052,0.8059210463499982,0.19407895365000183,0.012851603465708536,0.029088909559162063,0.7639805333251276,0.8059210463499982,0,7.563563698060934,0.0,0.21942557677593466,0.49665792870385883,13.044043073516207,3.3136632684280922,0,0.8059210463499982,0.015946479526640005,0.036093994183307665,0.9479595262900524,Final Energy
3,Final Energy Heat,2050,16.66635247264185,12.4056495371875,10.566674459145874,34.28291,24.57415,6.099678013495977,0.015285251698435753,0.030563972226110958,0.8065048092749278,0.03847147839609144,0.8177219875306845,0.8223893113416227,0.8275019620765636,0.17249803792343643,0.009986748215415045,0.01995977038472178,0.7975554434764267,0.8275019620765636,0,6.099678013495977,0.0,0.21105343459549358,0.4218167918693117,16.855017468670237,3.6454612231567043,0,0.8275019620765636,0.012068549288214298,0.02412051124886037,0.9638109394629253,0.005954660631877884,0.030563972226110958,0.8065048092749278,0.03245727961981959,0.8136171707553408,0.8223893113416227,0.82593579603342,0.17406420396657996,0.004667993253578658,0.021358719343836173,0.7999090834360052,0.82593579603342,0,6.099678013495977,0.0,0.0986503301761097,0.4513812683411572,16.904757763164046,3.6785595566104368,0,0.82593579603342,0.005651762856140667,0.025860023801380236,0.968488213342479,Final Energy
4,Final Energy Heat,2060,16.441852874617034,11.692238815,12.036713373443455,35.542820000000006,24.9788,4.405139501173579,0.005878088646597335,0.029624840229208416,0.8274665790317882,0.03179970190792869,0.8349431799799325,0.8515554547413562,0.8534186220516405,0.14658137794835946,0.004188995756771323,0.024368508928788703,0.8248611173660805,0.8534186220516405,0,4.405139501173579,0.0,0.10084348249365453,0.5866335146280545,19.857233685267623,3.5287160644975755,0,0.8534186220516405,0.00490848881021704,0.028553992494569868,0.9665375186952131,0.0012599833232280755,0.029624840229208416,0.8274665790317882,0.03090162866372448,0.831369393559125,0.8515554547413562,0.853799508082234,0.14620049191776596,0.002031279381677446,0.026306738425783217,0.8254614902747734,0.8537995080822341,0,4.405139501173579,0.0,0.048899855397273734,0.6332933404426073,19.87168671850586,3.5195468325411703,0,0.8537995080822341,0.0023791058233800276,0.030811376882697233,0.9668095172939227,Final Energy
5,Final Energy Heat,2070,16.42568806559446,11.022,13.51837981161451,37.2676,27.91265,2.9073082539799504,0.004017895277889982,0.04115606514558012,0.8195008065790359,0.04140681979595451,0.8289095806643324,0.8603903319748507,0.8627532003794803,0.13724679962051967,0.003736842683451684,0.038046303272555905,0.8209700544234728,0.8627532003794804,0,2.9073082539799504,0.0,0.10103211738230528,1.0286487561325657,22.19637001931668,3.71070873039747,0,0.8627532003794804,0.004331299706344804,0.044098710101360745,0.9515699901922944,0.001842975158087623,0.04115606514558012,0.8195008065790359,0.04531073942817343,0.8237363351720247,0.8603903319748507,0.863992099687363,0.136007900312637,0.0032132814361303295,0.04119682483128958,0.8195819934199431,0.863992099687363,0,2.9073082539799504,0.0,0.08687671779043986,1.1138286502038488,22.15884134762187,3.6772129076128612,0,0.863992099687363,0.00371910974335652,0.047681946219411867,0.9485989440372316,Final Energy
6,Final Energy Heat,2080,16.73301270524225,9.526187279999998,15.230644001180124,39.170770000000005,29.92955,1.5023687040621247,0.006051707570615794,0.05693104027727369,0.7661981271290872,0.05703007739240007,0.7791487357170801,0.8245548578072397,0.8284520912807182,0.17154790871928183,0.0054912546318846385,0.05363398203029339,0.7693268546185401,0.8284520912807182,0,1.5023687040621247,0.0,0.1672706888361327,1.6337601733381812,23.434686886485284,5.225570253700651,0,0.8284520912807182,0.0066283309435499335,0.06473999232397339,0.9286316767324766,0.002733867811388513,0.05693104027727369,0.7661981271290872,0.06347318729286544,0.7704574629287706,0.8245548578072397,0.8290048784409231,0.17099512155907692,0.004194876617569824,0.05834216028974697,0.7664678415336061,0.829004878440923,0,1.5023687040621247,0.0,0.12778134478216124,1.7771773472658479,23.347597665502594,5.208731644809642,0,0.829004878440923,0.005060135020506712,0.07037613626528808,0.9245637287142052,Final Energy
7,Final Energy Heat,2090,17.363130785543348,8.9145,17.058863646636123,41.665000000000006,30.213,0.3042671389072247,0.010356818420374503,0.07166743371829343,0.7102984922703686,0.07254988196925038,0.7274896066289254,0.7812263278557486,0.7865710545974378,0.2134289454025622,0.008246108822273519,0.06576977708464461,0.7125551686905197,0.7865710545974378,0,0.3042671389072247,0.0,0.28133849202897426,2.243915318713211,24.310762926794755,7.281710555735308,0,0.7865710545974378,0.010483615909936867,0.0836158115661975,0.9059005725238657,0.003279316977318758,0.07166743371829343,0.7102984922703686,0.07966417441238971,0.7150474078121986,0.7812263278557486,0.7864796510237251,0.21352034897627492,0.004968489421086113,0.07225200781334848,0.7092591537892905,0.7864796510237251,0,0.3042671389072247,0.0,0.16951356712812407,2.465074298967199,24.198310389240053,7.28482903793687,0,0.7864796510237251,0.006317378224114069,0.09186761249232743,0.9018150092835585,Final Energy
8,Final Energy Heat,2100,17.90152037826692,7.864771214999999,18.8595401832706,44.122800000000005,30.954425,-0.9580198050036799,0.017533450827442176,0.07970226898349064,0.6551915346247951,0.08318942517898198,0.6800769500664499,0.7320460076762196,0.7413654132689046,0.2586345867310954,0.013679714079566734,0.07074865196247586,0.656937047226862,0.7413654132689046,0,0.0,-0.9580198050036799,0.5159862347584828,2.6685740891970795,24.779061280108277,9.755458762477359,0,0.7413654132689046,0.018452053244902178,0.09543020310392365,0.8861177436511741,0.0042922809484852165,0.07970226898349064,0.6551915346247951,0.09109614823753887,0.6605813975292169,0.7320460076762196,0.7397471092315004,0.26025289076849956,0.00679508452766701,0.08023238361867112,0.6527196410851623,0.7397471092315004,0,0.0,-0.9580198050036799,0.2563043393965126,3.0262917257118196,24.619984598911167,9.816499702521703,0,0.7397471092315004,0.009185685814610624,0.10845920533845947,0.8823551088469299,Final Energy
0,Final Energy Liquids,2020,174.8293466442483,174.094773745999,16.496649028077815,192.12671969755,188.47591283083,158.33269761617046,0.056914539348276394,0.23300493052331472,0.5631864880327538,0.24203692375442853,0.6211150163503362,0.8211359132159262,0.8266018371592005,0.17339816284079945,0.03195357468863295,0.22000921870894713,0.5746390437616204,0.8266018371592005,0,158.33269761617046,0.0,1.0542538136616972,7.258829727966225,18.9592372455314,5.720977268996306,0,0.8266018371592005,0.03865654932300713,0.2661610570151372,0.6951823936618556,0.0163207199194082,0.23300493052331472,0.5631864880327538,0.23710776979437997,0.5991024407496721,0.8211359132159262,0.8258723540654423,0.17412764593455765,0.013688852254305382,0.23304769378938567,0.5791358080217512,0.8258723540654422,0,158.33269761617046,0.0,0.4516403824729754,7.689012022492891,19.107600329054165,5.745045322135597,0,0.8258723540654422,0.016575021777785137,0.28218367238252284,0.7012413058396921,Final Energy
1,Final Energy Liquids,2030,194.2936225757768,199.053,39.156418127925576,250.144764964052,212.9225,155.13720444785122,0.14037015074644787,0.27284588149521793,0.3681045243429999,0.3403563366297262,0.5577712855472325,0.646580886192256,0.7556806916383823,0.24431930836161775,0.12601952145398154,0.23666218715087828,0.39299898303352243,0.7556806916383823,0,155.13720444785122,0.0,9.868946148666378,18.53368711029833,30.776865007020266,19.133337989866178,0,0.7556806916383823,0.16676292361097667,0.3131774964870067,0.5200595799020166,0.1336576845432863,0.27284588149521793,0.3681045243429999,0.3526170139823037,0.5738663388300801,0.646580886192256,0.7681950910981719,0.23180490890182814,0.13267945431209505,0.2386308264691488,0.39688481031692796,0.7681950910981719,0,155.13720444785122,0.0,10.390504380058783,18.68785683887688,31.081175162784124,18.15329987413136,0,0.7681950910981719,0.17271583201921192,0.3106383121089911,0.5166458558717969,Final Energy
2,Final Energy Liquids,2040,206.35905458257793,215.297159804385,54.35585144702799,266.5668,235.003348952147,152.00320313554994,0.24833423552971545,0.3333020269356871,0.2934931782492253,0.507330092471497,0.6090964303074249,0.5974607006263395,0.8269196878582761,0.17308031214172392,0.2408696271862189,0.2775356580486621,0.30851440262339513,0.8269196878582762,0,152.00320313554994,0.0,26.18534734687026,30.171374000292467,33.539126076531694,18.81585547036156,0,0.8269196878582762,0.29128539412342663,0.3356258922404908,0.3730887136360825,0.24552210904712768,0.3333020269356871,0.2934931782492253,0.5264454709119344,0.619741118898014,0.5974607006263395,0.8400284876469892,0.15997151235301077,0.24926186279343182,0.28201161260187424,0.30875501225168317,0.8400284876469892,0,152.00320313554994,0.0,27.097681570818505,30.657962641848563,33.565283158955594,17.390775522433312,0,0.8400284876469892,0.29673024957956046,0.3357167247884882,0.36755302563195136,Final Energy
3,Final Energy Liquids,2050,211.31212882938823,215.5505990465968,69.51355281694798,296.59593457896233,250.685497433,141.79857601244026,0.3284675930203652,0.3686832007495807,0.22516435797706713,0.6192047352036869,0.6221887715418197,0.5478417530556414,0.8520767032763952,0.14792329672360482,0.3188251724168495,0.30175946703836803,0.23149206382117768,0.8520767032763952,0,141.79857601244026,0.0,44.32534092434243,41.95274529997134,32.183671610275454,20.565347799306743,0,0.8520767032763952,0.3741742629400695,0.35414589540829616,0.27167984165163434,0.3279465780997335,0.3686832007495807,0.22516435797706713,0.645550110665311,0.6248477003234193,0.5478417530556414,0.8663510730915045,0.1336489269084955,0.32824367475554594,0.3101090124465806,0.22799838588937799,0.8663510730915045,0,141.79857601244026,0.0,45.63476804389747,43.11355843143392,31.697955679400327,18.580823479164245,0,0.8663510730915045,0.37888066968536743,0.3579484369309793,0.26317089338365335,Final Energy
4,Final Energy Liquids,2060,207.95098034944897,208.85,82.82515185673401,309.39731073349543,259.08523829375497,125.12582849271496,0.4066675270221085,0.3582067038387695,0.20234264961349757,0.6774661563291646,0.6738110748772685,0.5123102640497066,0.8800509020763926,0.11994909792360742,0.3899240346419592,0.2849432176365087,0.2051836497979247,0.8800509020763926,0,125.12582849271496,0.0,64.59103476362137,47.20093054258049,33.988733906064084,19.869604501202083,0,0.8800509020763926,0.44306986530207765,0.32378038243494045,0.23314975226298193,0.39108574520163664,0.3582067038387695,0.20234264961349757,0.6983294999618657,0.6480429426223782,0.5123102640497066,0.8802171344409948,0.11978286555900519,0.3839680533863044,0.29966219341853506,0.19658688763615534,0.8802171344409948,0,125.12582849271496,0.0,63.604424659710425,49.63913335122433,32.56467764301454,19.84206805951872,0,0.8802171344409948,0.43621969893843693,0.3404412180738148,0.2233390829877483,Final Energy
5,Final Energy Liquids,2070,200.19482369122045,200.921,91.47340194664206,319.13336000000015,257.4319506302925,108.7214217445784,0.44841563658323746,0.3469262042576461,0.20851328604014663,0.695214172834919,0.7137547741156951,0.5089114912251969,0.898250329696026,0.10174967030397397,0.4215064011268258,0.26834004351878094,0.20840388505041924,0.898250329696026,0,108.7214217445784,0.0,77.11324890671335,49.09195331834574,38.12682468891757,18.61477697930744,0,0.898250329696026,0.46925270961989674,0.2987363707504444,0.23201091962965883,0.4093027284072902,0.3469262042576461,0.20851328604014663,0.7047159053731143,0.6547182477001555,0.5089114912251969,0.8805581861613399,0.11944181383866015,0.3943155849103906,0.2902239445980892,0.19601865665286006,0.8805581861613399,0,108.7214217445784,0.0,72.13877598466685,53.09554307752198,35.86098673809578,21.851498092999506,0,0.8805581861613399,0.44780185013025625,0.32959087674066895,0.22260727312907477,Final Energy
6,Final Energy Liquids,2080,191.14547145077006,192.6880828952789,97.77393548042191,313.3992304736036,249.56814512942202,93.37153597034815,0.48425338578838384,0.34043877049775484,0.2052815745017451,0.7067388395391925,0.7402941393359899,0.5032672460386924,0.9057741500705638,0.09422584992943617,0.4458055355860322,0.25538478129206893,0.20458383319246276,0.9057741500705638,0,93.37153597034815,0.0,87.17632334640729,49.939950257464815,40.005933013794504,18.425664343177218,0,0.9057741500705638,0.4921817823475112,0.28195194273558516,0.2258662749169037,0.4176980684097238,0.34043877049775484,0.2052815745017451,0.7024900086977116,0.6515562070894529,0.5032672460386924,0.8729321241341548,0.12706787586584523,0.3971752939663395,0.28440116448497477,0.19135566568284054,0.8729321241341548,0,93.37153597034815,0.0,77.66678313336497,55.61404221382156,37.419193020574475,24.847852593082823,0,0.8729321241341548,0.4549898932408866,0.3257998607475547,0.21921024601155867,Final Energy
7,Final Energy Liquids,2090,180.84415316984789,175.91964583587648,101.0308382886197,320.80121989442534,238.82337448151,79.81331488122818,0.517293011296114,0.30722787396659046,0.19524038873268346,0.6932623541081488,0.7599691215522107,0.47213067961917354,0.8922016882371127,0.10779831176288734,0.4709152087981987,0.22196341916691828,0.1993230602719957,0.8922016882371127,0,79.81331488122818,0.0,95.15391661548479,44.85030061568406,40.27555173906559,21.781907607004964,0,0.8922016882371127,0.527812505856913,0.2487816623677235,0.2234058317753635,0.4345422896309046,0.30722787396659046,0.19524038873268346,0.6792013332103672,0.6546531371279873,0.47213067961917354,0.8497026668648346,0.15029733313516536,0.409269126898702,0.2543506903121381,0.1860828496539946,0.8497026668648346,0,79.81331488122818,0.0,82.69760595245468,51.39452692304883,37.60021258335652,30.36933111837939,0,0.8497026668648346,0.4816615774654335,0.2993408167713784,0.21899760576318808,Final Energy
8,Final Energy Liquids,2100,171.60667975159157,157.701940095,101.23922579965362,297.5277298968273,233.47291641936323,70.36745395193795,0.5360318136351985,0.26768385664334904,0.1783982180621786,0.6661760011887067,0.7604376229528893,0.42763134838548633,0.8596478285606177,0.14035217143938228,0.4861046895094546,0.18552757372982848,0.18801556532133457,0.8596478285606176,0,70.36745395193795,0.0,98.42572484703639,37.56533585779198,38.06910054283223,28.41829035164664,0,0.8596478285606176,0.5654695717935815,0.21581811477436438,0.21871231343205416,0.4458355852143008,0.26768385664334904,0.1783982180621786,0.6438753605439481,0.650018494301533,0.42763134838548633,0.8109734838850768,0.18902651611492316,0.41769453692795605,0.2174250996844568,0.17585384727266404,0.810973483885077,0,70.36745395193795,0.0,84.5741430786622,44.023897522933844,35.60661470355007,38.273796294161144,0,0.810973483885077,0.5150532603445115,0.268103833238607,0.21684290641688142,Final Energy
0,Final Energy Solids,2020,83.72422661968992,87.05,17.033647882297647,105.5,96.62739674235938,66.69057873739227,0.013713360253426954,0.12826592577133156,0.6926117079760745,0.1350050005940392,0.7112710334496016,0.8690187344879104,0.8711799587667577,0.1288200412332423,0.009524594893463856,0.14567472817157057,0.7159806357017233,0.8711799587667577,0,66.69057873739227,0.0,0.32447719127358715,4.962744050047917,24.391524078173564,4.388550445100226,0,0.8711799587667577,0.010932982098149815,0.16721542627976393,0.8218515916220863,0.008290805157212033,0.12826592577133156,0.6926117079760745,0.1288052345665489,0.7159123160232637,0.8690187344879104,0.8718452859651733,0.1281547140348267,0.0076791050185593766,0.14421987455794252,0.7199463063886714,0.8718452859651733,0,66.69057873739227,0.0,0.2616063418746503,4.91318112169826,24.52662375437081,4.365884546651572,0,0.8718452859651733,0.008807875826337984,0.16541911378035887,0.8257730103933032,Final Energy
1,Final Energy Solids,2030,79.93584908259798,77.61037881624,23.285259461178214,109.58929995821,99.33974521484376,56.65058962141977,0.1502541543690432,0.2740073992610731,0.45091516818608623,0.34872915438333163,0.6278908412805937,0.7420581242613506,0.8374453863560138,0.16255461364398616,0.12383004352402979,0.24279030746042324,0.47082503537156084,0.8374453863560138,0,56.65058962141977,0.0,5.766829385092049,11.306870607750374,21.926566218890407,7.5702527106235955,0,0.8374453863560138,0.14786641080304108,0.2899177802111725,0.5622158089857865,0.16516034883768027,0.2740073992610731,0.45091516818608623,0.3587232123420827,0.6385394261103352,0.7420581242613506,0.8413794199714492,0.15862058002855084,0.13355056001680268,0.23973343430400684,0.46809542565063966,0.8413794199714492,0,56.65058962141977,0.0,6.219518882353807,11.164510438576242,21.7994468777316,7.387042723694779,0,0.8413794199714492,0.158728103928825,0.28492904463023566,0.5563428514409393,Final Energy
2,Final Energy Solids,2040,73.6142196774025,71.35,26.502593559738422,110.61176320312501,88.411559662717,47.11162611766408,0.33992110343552295,0.290158963195016,0.3175230287631111,0.520977487611896,0.6609089609800907,0.5795030161962631,0.8192696825517445,0.18073031744825552,0.28892999936931135,0.2233459568571441,0.306993726325289,0.8192696825517444,0,47.11162611766408,0.0,15.314788681000675,11.838494235591524,16.272259908377407,9.579644294507235,0,0.8192696825517444,0.35266775461456523,0.2726159183158077,0.37471632706962704,0.33470339063155374,0.290158963195016,0.3175230287631111,0.5109067071627877,0.6480936446100796,0.5795030161962631,0.8028216931464027,0.19717830685359727,0.2778937491630212,0.22132622123784404,0.30360172274553754,0.8028216931464027,0,47.11162611766408,0.0,14.7298101737189,11.731437771158653,16.092466123922748,10.451473050676547,0,0.8028216931464027,0.3461462881924697,0.27568540203544667,0.3781683097720837,Final Energy
3,Final Energy Solids,2050,68.50666490431577,65.0159761801,30.053033023450464,112.67454236740002,85.27530329644284,38.4536318808653,0.381052955992631,0.33733007534554904,0.2823378847260424,0.5957628326319735,0.6406460704649066,0.5546871763084185,0.8053140667372602,0.19468593326273975,0.31335010597803903,0.24850921857625397,0.2434547421829672,0.8053140667372602,0,38.4536318808653,0.0,18.83424216571942,14.93691150500806,14.633106813080664,11.701805563092782,0,0.8053140667372602,0.3891029834454287,0.3085867102546614,0.30231030629990985,0.36402207310087087,0.33733007534554904,0.2823378847260424,0.5732540463302133,0.6166258957263056,0.5546871763084185,0.7791969027227827,0.22080309727721725,0.2912125968358996,0.24689723824929513,0.24108706763758797,0.7791969027227827,0,38.4536318808653,0.0,17.503643579108115,14.840021709009568,14.490795210478534,13.271605548304711,0,0.7791969027227827,0.3737342843872997,0.3168611648564708,0.3094045507562294,Final Energy
4,Final Energy Solids,2060,63.89655215451975,59.9713555962349,33.956627097199,108.21418925807501,82.63526396765309,29.939925057320757,0.36012520402712656,0.3664274346873776,0.2972051695192103,0.6071286820760768,0.6181049535324261,0.5683211104222627,0.789569551714476,0.21043044828552404,0.28739138700676575,0.26565058078180964,0.2365275839259006,0.789569551714476,0,29.939925057320757,0.0,19.51768431907109,18.041195419524495,16.06335793114649,14.291016524655916,0,0.789569551714476,0.36398489073283335,0.3364498798173947,0.299565229449772,0.33396066897007803,0.3664274346873776,0.2972051695192103,0.5749360446780332,0.5888781548168707,0.5683211104222627,0.7595510105741726,0.24044898942582738,0.25842712225538195,0.26438198291672776,0.23674190540206286,0.7595510105741726,0,29.939925057320757,0.0,17.55062684445652,17.95504081024272,16.07791320003642,16.329673339662328,0,0.7595510105741726,0.3402366906997166,0.3480766653405828,0.3116866439597005,Final Energy
5,Final Energy Solids,2070,59.52843823807649,55.97084130859375,37.15262500669116,105.28282929687501,83.85305,22.37581323138533,0.350578976040141,0.3923381319747946,0.2808250570860834,0.6248684558695747,0.5864228354610526,0.563795396206182,0.7730218722897401,0.22697812771025994,0.27628983441952454,0.2858556927594161,0.21087634511079942,0.7730218722897401,0,22.37581323138533,0.0,20.529785222698774,21.240578718237014,15.669219545366243,16.865666527080286,0,0.7730218722897401,0.35741528710065656,0.36978991540393713,0.27279479749540625,0.3177197049271031,0.3923381319747946,0.2808250570860834,0.5870143236493133,0.5535933800440073,0.563795396206182,0.7412906793692917,0.2587093206307083,0.2429790818021447,0.2853893034070778,0.2129222941600692,0.7412906793692917,0,22.37581323138533,0.0,18.054621421330435,21.205923540807937,15.821244300986876,19.22346075025707,0,0.7412906793692917,0.32777841211881587,0.38498973661707714,0.28723185126410694,Final Energy
6,Final Energy Solids,2080,56.196077862638944,48.38412272765,39.37826672832812,108.7187749107018,79.3280537109375,16.817811134310823,0.3299410221580944,0.4239688154077419,0.2664115653364263,0.6360900137525982,0.5495129405025458,0.571605694812073,0.7599667014333898,0.24003329856661015,0.25530443851163304,0.31336471229122037,0.1912975506305364,0.7599667014333898,0,16.817811134310823,0.0,20.106892553274264,24.679518447698953,15.065931946410233,18.90419050927279,0,0.7599667014333898,0.3359416116917988,0.4123400560842683,0.25171833222393286,0.29769745336404474,0.4239688154077419,0.2664115653364263,0.6012309915625637,0.5196372432404824,0.571605694812073,0.7334559727006054,0.26654402729939464,0.224930552760672,0.3140504595683159,0.19447496037161746,0.7334559727006054,0,16.817811134310823,0.0,17.714750603920045,24.73352552607034,15.316173722989188,20.99208360367667,0,0.7334559727006054,0.3066721945592336,0.4281790199512226,0.26514878548954374,Final Energy
7,Final Energy Solids,2090,53.8145013854455,44.2712875490347,41.876118071075254,114.172167462748,80.2946240643417,11.938383314370249,0.3037658927174518,0.45254919076887556,0.2544374875064348,0.6405411973030541,0.5126532051891457,0.5830690318662315,0.7487358210990717,0.25126417890092834,0.23084551468624556,0.34044507705050037,0.17744522936232573,0.7487358210990717,0,11.938383314370249,0.0,19.333828058358712,28.513036486566133,14.861434751851563,21.043936845374102,0,0.7487358210990717,0.30831370448843587,0.4546931874459539,0.23699310806561028,0.27149824378233967,0.45254919076887556,0.2544374875064348,0.6075686734669944,0.48355138153137933,0.5830690318662315,0.7252077354327426,0.27479226456725736,0.2019012119034608,0.34218551056415486,0.18112101296512695,0.7252077354327426,0,11.938383314370249,0.0,16.909677976725018,28.658801685191435,15.169289848160815,23.014466632073237,0,0.7252077354327426,0.2784046584706977,0.47184481610633605,0.24975052542296622,Final Energy
8,Final Energy Solids,2100,52.40683665655082,37.6921889712,45.18452623802399,116.89420131056403,77.86038232421875,7.222310418526831,0.2817586483891461,0.46773691164081965,0.24249768311936992,0.6368643392958513,0.48083328862330343,0.5856307973730028,0.7341585160882964,0.2658414839117036,0.21133929456130743,0.3567271805619939,0.16609204096499508,0.7341585160882964,0,7.222310418526831,0.0,19.098531800461753,32.23709729983947,15.009580365819552,24.02384300992721,0,0.7341585160882964,0.28786602611021117,0.48589939739811,0.22623457649167877,0.2500481855506339,0.46773691164081965,0.24249768311936992,0.606110448105412,0.45302962544797687,0.5856307973730028,0.713546200146796,0.28645379985320396,0.18413877590700892,0.3592837249146148,0.17012369932517232,0.713546200146796,0,7.222310418526831,0.0,16.64044670281573,32.468129790598816,15.373917511735906,25.886558470897533,0,0.713546200146796,0.25806146241003947,0.5035185175685895,0.23842002002137103,Final Energy
0,Final Energy Hydrogen,2020,0.20863020538869775,0.3253687174517,0.20848708781694503,0.4893,0.34251641374999997,0.00014311757175272666,0.029344407155405206,0.12847887883566977,0.997639724198493,0.1397460946120438,0.9976412460713487,0.9981459035749757,0.9981701353989992,0.0018298646010007635,0.011667669268014548,0.06148723385996029,0.9250152322710243,0.9981701353989991,0,0.00014311757175272666,0.0,0.00486511677459924,0.025638588650765154,0.3857074639250017,0.0007630062835239306,0,0.9981701353989991,0.01168905866268041,0.06159995343417279,0.9267109879031469,0.021990179051659897,0.12847887883566977,0.997639724198493,0.13813089271451817,0.9977471962739706,0.9981459035749757,0.9982149754671366,0.001785024532863444,0.008979664640327917,0.062423368182835406,0.9268119426439733,0.9982149754671366,0,0.00014311757175272666,0.0,0.0037442882608695253,0.026028932488328594,0.3864566457516149,0.0007443091330770042,0,0.9982149754671366,0.008995722225190707,0.06253499468250616,0.9284692830923031,Final Energy
1,Final Energy Hydrogen,2030,0.9195843893772095,0.9240604492187501,1.2051168356712618,1.13481587086234,1.04455748807775,-0.2855324462940523,0.16807771518421488,0.08854445799056554,0.025282756022712793,0.22135831018771146,0.18966851533041484,0.11259835840068022,0.2484834883997853,0.7515165116002147,0.1508542169785813,0.07255250991688933,0.02507676150431465,0.2484834883997853,0,0.0,-0.2855324462940523,0.3635939132257877,0.17486850234209902,0.06044085494592516,1.8113304008287117,0,0.2484834883997853,0.6070995620275252,0.29198121124313714,0.10091922672933755,0.27863048209464847,0.08854445799056554,0.025282756022712793,0.31815476098468165,0.3106074698085237,0.11259835840068022,0.34943685445920647,0.6505631455407935,0.25764549551437943,0.0635979277584162,0.028193431186410857,0.3494368544592065,0,0.0,-0.2855324462940523,0.6209858485584865,0.1532858669109441,0.06795275715616585,1.5680091987169273,0,0.3494368544592065,0.7373163197485717,0.18200120264029182,0.0806824776111364,Final Energy
