,model,scenario,year,rcp,mod_scen_combined,Primary_Energy,Primary_Energy_Wind,Primary_Energy_Solar,Primary_Energy_Biomass,Primary_Energy_Biomass_w_CCS,Primary_Energy_Hydro,Primary_Energy_Nuclear,Primary_Energy_Geothermal,Primary_Energy_Fossil,Primary_Energy_Fossil_w_CCS,Primary_Energy_Fossil_wo_CCS,Primary_Energy_Coal,Primary_Energy_Coal_w_CCS,Primary_Energy_Coal_wo_CCS,Primary_Energy_Oil,Primary_Energy_Oil_w_CCS,Primary_Energy_Oil_wo_CCS,Primary_Energy_Gas,Primary_Energy_Gas_w_CCS,Primary_Energy_Gas_wo_CCS,Primary_Energy_Non_Biomass_Renewables,Emissions_CO2,Emissions_CH4,Emissions_N2O,Emissions_Kyoto_Gases,Emissions_CO2_Carbon_Capture_and_Storage,Emissions_CO2_Carbon_Capture_and_Storage_Biomass,Emissions_CO2_Fossil_Fuels_and_Industry,Emissions_CO2_Land_Use,Final_Energy,Final_Energy_Electricity,Final_Energy_Hydrogen,Final_Energy_Industry,Final_Energy_Residential_and_Commercial,Final_Energy_Transportation,Final_Energy_Gases,Final_Energy_Heat,Final_Energy_Liquids,Final_Energy_Solids,Final_Energy_Solar,Final_Energy_Electrification,Price_Carbon,GDP_PPP,cumulative_emissions,squared_cumulative_emissions
1123,WITCH-GLOBIOM,SSP2,2040,Baseline,WITCH-GLOBIOM-SSP2-Baseline,863.821825718691,18.9417854378404,5.23079631933305,50.805055939475,0.000434839298445913,16.1393069131498,24.289651594962,,747.011207179307,0.000434066602914215,747.010773112704,228.368648833223,0.000434065679675353,228.368214767544,309.593996939229,,309.593996939229,209.048561406855,9.23238862421139e-10,209.048561405932,,57.9626357340479,0.530418079626579,13.278993011040301,77.91297484971629,7.55047603443123e-05,3.82658582632403e-05,56.900412008253696,1.06222372579425,609.60506716835,192.699819595166,,,,93.4878701080299,113.958642125648,,237.800606217231,65.1460655740869,5.23079631933305,0.31610600038196457,,177.643913861751,5673.354256471164,32186948.519419476
1124,WITCH-GLOBIOM,SSP2,2050,Baseline,WITCH-GLOBIOM-SSP2-Baseline,952.075518052359,29.6591317205501,8.10712973842811,52.9617605419155,0.000402581014127798,17.6549722030611,27.1347797169872,,814.908271373638,0.000358709452445414,814.907912664186,243.682944034859,0.00035870857886671,243.68258532628,338.331789535124,,338.331789535124,232.893537803655,8.73578704250446e-10,232.893537802782,,62.5434967213392,0.565230450910291,13.91163462243,83.8252066531687,6.62010803901829e-05,3.54271292432463e-05,62.2018308264667,0.341665894872463,680.04436302585,227.737997259292,,,,102.90591536032,126.424157715434,,261.908224341757,63.9739917698099,8.10712973842811,0.3348869715586999,,220.25123982187702,5673.354256471164,32186948.519419476
1125,WITCH-GLOBIOM,SSP2,2060,Baseline,WITCH-GLOBIOM-SSP2-Baseline,1027.73266381684,42.3355916993149,12.0121115238032,51.715891087052,0.000336547788081359,18.9613879668403,29.5378936415105,,871.32344520438,0.000358629072746135,871.323086575307,251.412064935746,0.000358628221837044,251.411706307524,364.926174196919,,364.926174196919,254.985206071715,8.50909090909091e-10,254.985206070864,,66.6326741243094,0.59144847616775,14.2628182904577,88.7288641329264,6.03832614794112e-05,2.9616205351159602e-05,66.7918875320574,-0.159213407748032,742.504309348365,259.230001208089,,,,114.916654545051,137.77301011231,,285.529927021909,59.9713555962349,12.0121115238032,0.34912928846917246,,266.421924547047,5673.354256471164,32186948.519419476
1126,WITCH-GLOBIOM,SSP2,2070,Baseline,WITCH-GLOBIOM-SSP2-Baseline,1096.5734978048,59.7026563244969,17.6530798650039,48.1515925343998,0.000329933160199662,20.053289269123,32.3518965644254,,916.639718928237,0.0012778905063304,916.638441037731,257.367508914198,0.000434048854525496,257.367074865344,383.686886552838,,383.686886552838,275.585323461201,0.00084384165180491,275.584479619549,,71.3462454963992,0.606840142986101,14.4326453732927,93.94311547047651,0.000108041692799034,2.90341180975702e-05,71.82845836081441,-0.48221286441522604,799.511529330984,292.919076997357,,,,127.99166240464,148.675733406537,,304.672540867694,53.2441541193513,17.6530798650039,0.3663725490518769,,319.106863993162,5673.354256471164,32186948.519419476
1127,WITCH-GLOBIOM,SSP2,2080,Baseline,WITCH-GLOBIOM-SSP2-Baseline,1151.17310695603,80.1092925439827,23.7884738954881,48.8439498898251,0.000325715376151899,20.9474816919842,34.6893194550859,,940.615893260727,0.0012883303056208,940.614604930421,257.577609279863,0.000509635398393006,257.577099644464,389.339554721868,,389.339554721868,293.698729258997,0.000778694907227823,293.697950564089,,75.32501962395311,0.610375505009368,14.2876621212321,98.09682048569131,0.000110930396533446,2.86629531013671e-05,75.9424227216928,-0.617403097739726,846.981442360924,328.840698350967,,,,136.475351961463,155.380490518229,,316.860826184009,45.8994533429933,23.7884738954881,0.3882501810598563,,376.570502563101,5673.354256471164,32186948.519419476
1128,WITCH-GLOBIOM,SSP2,2090,Baseline,WITCH-GLOBIOM-SSP2-Baseline,1199.81536656366,105.788741538422,32.4061969644972,45.0827745469512,0.000369172285933542,21.6695212619828,38.3005717360372,,954.241405577247,0.0012492327415277,954.240156344506,252.804124855091,0.000512078326819734,252.803612776764,395.07588756835,,395.07588756835,306.361393153806,0.000737154414708025,306.360655999391,,77.930363639178,0.614660297501419,14.1362664773178,100.85824990813,0.000112907931080003,3.24871611621517e-05,78.68833370625771,-0.7579700670796621,895.104299663243,366.547634751348,,,,143.007734629053,163.276638793843,,327.587837146852,37.6921889712,32.4061969644972,0.40950270810815115,,438.961751524798,5673.354256471164,32186948.519419476
1129,WITCH-GLOBIOM,SSP2,2100,Baseline,WITCH-GLOBIOM-SSP2-Baseline,1216.80471561868,135.677573658784,44.9454098372994,72.9142070874627,0.000183606901562371,22.2467376926913,42.2152002179759,,896.340070518865,0.0035768298582784,896.336493689007,234.718368513717,0.000734167092846351,234.717634346624,360.068094014027,,360.068094014027,301.553607991121,0.0028426627654321,301.550765328356,,73.3702841877119,0.589765939524009,13.7173050174727,95.6251425149494,0.000219854020927578,1.61574073374887e-05,74.089513134144,-0.719228946432081,928.263073143003,398.549046450851,,,,146.589996898507,165.389253066643,,326.632584654308,37.6921889712,44.9454098372994,0.4293492415909695,,506.453746786991,5673.354256471164,32186948.519419476
1130,WITCH-GLOBIOM,SSP3,2010,RCP34,WITCH-GLOBIOM-SSP3-34,489.011676087012,1.34381930309042,0.210657142076069,37.3075022837092,0.00081294853119721,11.3802376666605,12.0722455991232,,426.297994983724,0.0255715991410546,426.272423384583,133.467753740467,0.000571049135590909,133.467182691332,179.36815108197,,179.36815108197,113.462090161286,0.0250005500054637,113.437089611281,,35.303387759762,0.373231035955821,9.92264616043281,48.357332794364005,0.0013580574772324302,7.153947074535449e-05,31.966721093095302,3.33666666666667,333.164802572291,79.5359900633964,,,,63.8882801472334,58.3465433988967,,134.601238885157,60.6700262702158,0.210657142076069,0.23872866956328154,,65.6161143297057,1764.6240129761245,3113897.907171962
1131,WITCH-GLOBIOM,SSP3,2020,RCP34,WITCH-GLOBIOM-SSP3-34,594.137881200859,20.5481493950123,3.34458160901704,42.2097963456331,2.15211631276208,12.7771263410682,17.7393735576177,,496.370731718743,2.76308575464066,493.607645964102,134.611611200961,0.000478301190224923,134.611132899771,223.087553835543,,223.087553835543,138.671566682239,2.76260745345043,135.908959228789,,39.428287009551994,0.39319613044949697,11.264432245015799,53.629572644995,0.32617633832655296,0.189386235523063,36.844735777796,2.5835512317560103,432.669939570877,115.04487645024,,,,77.2365193333231,80.2742622460743,,171.325949039217,66.0241136457051,3.34458160901704,0.2658952377517647,0.0205376740050177,96.4633160704071,1764.6240129761245,3113897.907171962
1132,WITCH-GLOBIOM,SSP3,2030,RCP34,WITCH-GLOBIOM-SSP3-34,533.145164492757,44.501315701553,6.59537767481515,53.2459070625707,12.0473323378862,14.4661225785674,29.2009039526326,,379.497952860451,37.4311270317249,342.066825828726,65.5931839699283,11.4299638767125,54.1632200932157,203.996259706143,,203.996259706143,109.90850918438,26.0011631550124,83.9073460293674,,26.323367856245202,0.340438853336897,11.9088636878389,39.6245007697963,3.32780894786017,1.06016524573399,24.4566761556294,1.86669170061574,415.380787770333,129.71252369295,,,,88.0806163880154,54.8129955210472,,160.609607809735,70.2431882503448,6.59537767481515,0.3122737678582019,0.140273427755091,124.774315449915,1764.6240129761245,3113897.907171962
1133,WITCH-GLOBIOM,SSP3,2040,RCP34,WITCH-GLOBIOM-SSP3-34,542.558787548035,67.4393028902181,12.5679311475783,63.6982039672828,19.4797378409722,16.1393069131498,32.6647931359271,,343.235635412159,41.0995109632558,302.136124448904,61.4700833086579,12.9650529974054,48.5050303112525,190.108849216056,,190.108849216056,91.656702887445,28.1344579658505,63.5222449215945,,22.975691363120802,0.32269787821554,12.362372329724,35.8406267786291,4.21915530017339,1.71421693000556,21.6789944994134,1.29669686370742,434.858264196872,156.752705818179,,,,92.8706722952632,48.0908400248285,,153.775328800094,76.2351443214482,12.5679311475783,0.3604684991043722,0.226378353712436,145.027707925222,1764.6240129761245,3113897.907171962
1134,WITCH-GLOBIOM,SSP3,2050,RCP34,WITCH-GLOBIOM-SSP3-34,562.757003767551,90.6304850819169,16.9617312669689,80.5223876730962,34.3720766823223,17.6549722030611,33.72386959964,,315.408371507804,40.6603877806395,274.747983727165,64.9131221526689,14.676108786951,50.2370133657179,173.116772596242,,173.116772596242,77.3784767588937,25.9842789936885,51.3941977652052,,20.455360767866,0.297876689584002,12.581112167101,32.5595624590515,5.57004016115512,3.0247427480443596,19.4013454813286,1.05401528653739,453.727120707354,189.342164175635,,,,93.5296819077997,39.7930595850625,,141.806229962659,82.7808122449841,16.9617312669689,0.4173040480376251,0.356283551667496,160.55729886327399,1764.6240129761245,3113897.907171962
1135,WITCH-GLOBIOM,SSP3,2060,RCP34,WITCH-GLOBIOM-SSP3-34,574.674773203636,116.599900490796,20.6961860308785,100.829536800428,56.2256451122188,18.9613879668403,33.5836505146529,,275.317269055224,42.3003845190948,233.016884536129,70.7498245752163,18.5960659513651,52.1537586238512,144.914839114123,,144.914839114123,59.6526053658843,23.7043185677297,35.9482867981545,,16.407948826054,0.27119378769786195,12.5086922065621,27.5119721745938,7.71659253366711,4.9478567698752505,15.682207232282801,0.725741593771232,461.893900964095,224.832565020972,,,,91.2273837628482,28.6060841804436,,119.985365436405,88.4701108800438,20.6961860308785,0.4867623593896495,0.653391467511188,171.637106729372,1764.6240129761245,3113897.907171962
1136,WITCH-GLOBIOM,SSP3,2070,RCP34,WITCH-GLOBIOM-SSP3-34,605.258890898048,141.371928058252,24.1559903553451,116.556279813919,73.3344905589087,20.053289269123,34.5169474186328,,259.010170291454,49.9817101304675,209.028460160986,77.4673157037338,27.7876075483702,49.6797081553636,132.030562989963,,132.030562989963,49.512291597757,22.1941025820974,27.3181890156596,,13.589620753007999,0.25842770020678396,12.5962285191109,24.1675646925843,9.93596525491209,6.45343516918397,13.0868880459269,0.5027327070811389,485.307350294147,259.266063990445,,,,90.1766762988698,21.8431875145554,,107.253902185632,96.9455446942373,24.1559903553451,0.5342306557551676,1.02581074560285,184.29018074909,1764.6240129761245,3113897.907171962
1137,WITCH-GLOBIOM,SSP3,2080,RCP34,WITCH-GLOBIOM-SSP3-34,635.423737089187,164.290117837901,30.4473503030626,135.751699115209,87.3028308706575,20.9474816919842,35.5091563366,,237.881263518514,55.3933110775193,182.487952440995,83.9524668020239,36.3174368807181,47.6350299213057,114.231702623975,,114.231702623975,39.6970940925151,19.0758741968012,20.6212198957139,,10.9919599455315,0.248782369787404,12.7390913549494,21.3596042283227,11.7426080638871,7.68264911661786,10.5357479533735,0.45621199215797403,510.574995934075,292.471071608703,,,,86.2218169192763,16.4939579631928,,94.2347388296473,107.375326602542,30.4473503030626,0.5728268597909691,1.5501739350068,197.629478653148,1764.6240129761245,3113897.907171962
1138,WITCH-GLOBIOM,SSP3,2090,RCP34,WITCH-GLOBIOM-SSP3-34,688.10768390565,185.490706255179,40.2951865137811,194.137034047557,126.290214414468,21.6695212619828,37.4337977396081,,197.432185620015,62.7319902053963,134.700195414475,92.7918124710549,45.6922361729992,47.0995762980557,71.5838017640823,,71.5838017639384,33.0565713848776,17.0397540323971,16.0168173524805,,5.91760761896614,0.233098006875128,12.6954077572817,15.8713326469636,15.8769817112219,11.1135388684731,5.21321869179571,0.704388927170431,541.739478801243,337.825388801923,,,,74.208386584513,12.8123963396572,,77.3639112275808,113.737305123034,40.2951865137811,0.623593815886301,2.26892206684371,209.808486485987,1764.6240129761245,3113897.907171962
1139,WITCH-GLOBIOM,SSP3,2100,RCP34,WITCH-GLOBIOM-SSP3-34,725.476668224646,206.245863650885,48.8302405479632,251.744368077246,142.035131113215,22.2467376926913,38.3734770652011,,145.189557017942,66.0243712260758,79.1651857914344,102.521485701786,50.8681510538221,51.6533346479639,14.7697712884922,,14.7697712880602,27.8983000276639,15.1562201722537,12.7420798554102,,1.73762525345396,0.213266449773077,12.5713449018074,11.1591429254332,17.6133455055228,12.4990915379629,0.8079810873240629,0.929644166129899,570.975213773502,372.685593197048,,,,62.8081270877463,10.1931745785451,,66.6081419473384,121.488566505767,48.8302405479632,0.6527176385363853,3.23091924794979,225.85292576806702,1764.6240129761245,3113897.907171962
1140,WITCH-GLOBIOM,SSP3,2010,RCP45,WITCH-GLOBIOM-SSP3-45,489.011676087012,1.34381930309042,0.210657142076069,37.3075022837092,0.00081294853119721,11.3802376666605,12.0722455991232,,426.297994983724,0.0255715991410546,426.272423384583,133.467753740467,0.000571049135590909,133.467182691332,179.36815108197,,179.36815108197,113.462090161286,0.0250005500054637,113.437089611281,,35.303387759762,0.373231035955821,9.92264616043281,48.357332794364005,0.0013580574772324302,7.153947074535449e-05,31.966721093095302,3.33666666666667,333.164802572291,79.5359900633964,,,,63.8882801472334,58.3465433988967,,134.601238885157,60.6700262702157,0.210657142076069,0.23872866956328154,,65.6161143297057,2750.1239595056054,7563181.792646789
1141,WITCH-GLOBIOM,SSP3,2020,RCP45,WITCH-GLOBIOM-SSP3-45,643.983479838381,13.9651680887851,2.75073982050801,43.632985578409,0.0457170786363888,12.7771263410682,16.3682894884012,,553.534989502236,0.149774432381313,553.385215069854,160.076475356322,0.0818191660760245,159.994656190246,237.961923679097,,237.961923679097,155.496590466817,0.0679552663052886,155.428635200512,,43.9966281049675,0.419008430100992,11.4057966909371,58.9018011086618,0.0144062230424145,0.00402310292000222,41.4224106574493,2.57421744751819,456.526177587341,121.507496690201,,,,77.2968476754372,85.8641410974699,,180.398459890921,68.7560122281597,2.75073982050801,0.2661566907999588,0.00807624476874566,96.80300140146299,2750.1239595056054,7563181.792646789
1142,WITCH-GLOBIOM,SSP3,2030,RCP45,WITCH-GLOBIOM-SSP3-45,679.872382388063,26.0377296523786,3.84941552634954,50.1807976383344,1.07615692587682,14.4661225785674,24.7043724390891,,556.942956278349,2.29429547886845,554.64866079948,127.511089614426,1.13948398265011,126.371605631776,267.580985984505,,267.580985984505,161.850880679417,1.15481149621833,160.696069183199,,42.444592450771,0.42357152309624,12.3987576567058,58.0645899972804,0.249622258981506,0.09470180947715989,40.6273079148635,1.81728453590751,504.142413804874,137.500667739156,,,,88.3668009955655,87.8426583861662,,203.743283236076,75.055913780132,3.84941552634954,0.27274171736793207,0.0297359434992365,127.54879084329801,2750.1239595056054,7563181.792646789
1143,WITCH-GLOBIOM,SSP3,2040,RCP45,WITCH-GLOBIOM-SSP3-45,703.319050720196,40.1304120229164,6.45097106601747,55.3056481592102,4.2228273626066,16.1393069131498,28.6268717536536,,551.991432830372,15.5094752143873,536.481957615985,109.289042150843,6.86734675237289,102.42169539847,280.134129180887,,280.134129180887,162.568261498642,8.64212846201437,153.926133036628,,39.97105909779,0.404992184669567,13.0482930880931,55.2574140459385,1.38854956745412,0.371608807909381,38.772382484805604,1.19867661298434,536.602552308147,152.736666063602,,,,93.8040316115369,88.6420982472518,,213.534411780853,81.6903773801195,6.45097106601747,0.28463648822880017,0.0437941476304832,149.91803135255702,2750.1239595056054,7563181.792646789
1144,WITCH-GLOBIOM,SSP3,2050,RCP45,WITCH-GLOBIOM-SSP3-45,698.475604446871,56.0029500202071,10.6344875373677,63.9397454982981,8.87125637790454,17.6549722030611,31.5809425104252,,512.664563916761,54.0656800941491,458.598883822612,88.2187206704212,18.6855458494125,69.5331748210087,272.575918662079,,272.575918662079,151.869924584261,35.3801342447366,116.489790339525,,33.8283396604866,0.37869564549065804,13.4659447830778,48.3870516152029,4.13503575607937,0.780670561255599,32.996275647626796,0.832064012859838,547.270013419527,164.651137891811,,,,96.1567268266823,82.8200306886087,,210.659347397917,89.1121543682191,10.6344875373677,0.30085905285220244,0.06828880025462089,167.040947596216,2750.1239595056054,7563181.792646789
1145,WITCH-GLOBIOM,SSP3,2060,RCP45,WITCH-GLOBIOM-SSP3-45,678.875155560932,75.5239629549889,14.4241212182255,72.4644913839681,15.938584778562,18.9613879668403,32.2496653611255,,457.805405665998,75.1314944728438,382.673911193154,85.1619846689757,31.7777388857983,53.3842457831774,241.186556176883,,241.186556176883,131.45686482014,43.3537555870455,88.1031092330942,,28.0425755562434,0.348357966765818,13.5529419206306,41.5053460247974,6.2748450625339105,1.40259546051345,27.7251636917143,0.317411864529105,540.025785526107,184.462623046411,,,,97.9969570125664,69.1513999716991,,192.214350449669,94.196662569168,14.4241212182255,0.34158113925375394,0.126402201974804,181.031738027255,2750.1239595056054,7563181.792646789
1146,WITCH-GLOBIOM,SSP3,2070,RCP45,WITCH-GLOBIOM-SSP3-45,688.35875077884,96.9845234117549,17.0202984758073,85.7994191132003,28.1712097629568,20.053289269123,33.3216680978488,,426.17768851289,86.645047805231,339.532640707659,89.6833996948368,41.4511239431709,48.2322757516659,217.595870029069,,217.595870029069,118.898418788984,45.19392386206,73.7044949269236,,24.5204777459662,0.327195037520788,13.6139078744008,37.1820806309194,8.272292156000091,2.4790664591401903,24.4487921602946,0.0716855856715344,549.435583702952,212.250276688943,,,,99.227142110587,58.9068559948211,,177.96681585731,100.311424281834,17.0202984758073,0.38630602564630107,0.198448776118117,196.142002321866,2750.1239595056054,7563181.792646789
1147,WITCH-GLOBIOM,SSP3,2080,RCP45,WITCH-GLOBIOM-SSP3-45,700.498823236222,114.040136251945,19.7715089655189,113.541387147545,50.258349094997,20.9474816919842,34.3455571905592,,387.318236256666,89.4303934227135,297.887842833952,93.7681508867809,46.301745077549,47.4664058092319,189.282390859721,,189.282390859721,104.267694510163,43.1286483451645,61.1390461649987,,21.0811577220374,0.307462004540672,13.6211403733582,33.1911647270167,10.529868108435899,4.42273472035974,20.9233335150836,0.15782420695374,556.215410765301,237.377702068718,,,,99.7684170356919,48.8888895006943,,162.535218218167,107.413581267769,19.7715089655189,0.4267729686635403,0.29988974232427,211.554233374615,2750.1239595056054,7563181.792646789
1148,WITCH-GLOBIOM,SSP3,2090,RCP45,WITCH-GLOBIOM-SSP3-45,729.18928222634,126.125988763507,24.0181642907501,166.154262501554,86.6939901472027,21.6695212619828,37.1429292165901,,342.49616362813,95.8505712524795,246.645592375651,99.6774640981096,52.8717204379519,46.8057436601577,148.61449648975,,148.61449648975,94.204203040271,42.9788508145276,51.2253522257435,,15.9873751468237,0.285241233890416,13.5234387786047,27.4967711963572,14.2924332044119,7.62907113295383,15.559987364178399,0.4273877826453,567.884109054528,267.167354133437,,,,95.6399547006948,40.9683877590254,,144.691136344645,115.057699682513,24.0181642907501,0.4704610498403358,0.438935553368485,226.256843140816,2750.1239595056054,7563181.792646789
1149,WITCH-GLOBIOM,SSP3,2100,RCP45,WITCH-GLOBIOM-SSP3-45,749.223593402053,138.187443051467,26.8023211481055,232.839027855841,102.123110916016,22.2467376926913,38.4415545875691,,278.300045955029,100.279053089504,178.02099286531,110.847188486795,59.542615098979,51.304573387816,83.5875140791454,,83.5875140789295,83.8653433890887,40.7364379905245,43.1289053985642,,10.406049450191901,0.252917755117089,13.2316527913573,21.017437052335,16.1114980093277,8.98683376060937,9.59773706002894,0.808312390162926,580.498756750254,287.87623389856,,,,92.3796058619191,34.4967325101007,,137.377818598543,120.748369201496,26.8023211481055,0.4959118870644059,0.625039241634481,243.326834132619,2750.1239595056054,7563181.792646789
1150,WITCH-GLOBIOM,SSP3,2010,RCP60,WITCH-GLOBIOM-SSP3-60,489.011676087012,1.34381930309042,0.210657142076069,37.3075022837092,0.00081294853119721,11.3802376666605,12.0722455991232,,426.297994983724,0.0255715991410546,426.272423384583,133.467753740467,0.000571049135590909,133.467182691332,179.36815108197,,179.36815108197,113.462090161286,0.0250005500054637,113.437089611281,,35.303387759762,0.373231035955821,9.92264616043281,48.357332794364005,0.0013580574772324302,7.153947074535449e-05,31.966721093095302,3.33666666666667,333.164802572291,79.5359900633964,,,,63.8882801472334,58.3465433988967,,134.601238885157,60.6700262702158,0.210657142076069,0.23872866956328154,,65.6161143297057,4026.1579250580053,16209947.637507383
1151,WITCH-GLOBIOM,SSP3,2020,RCP60,WITCH-GLOBIOM-SSP3-60,657.851696520631,11.8730291817877,2.56476250616962,44.5313851877589,0.000616602020013857,12.7771263410682,16.2195184418608,,569.179937299487,0.0146560644808085,569.165281235006,174.232176775337,0.000801184435866889,174.231375590901,236.044806519085,,236.044806519085,158.902954005065,0.0138548800449416,158.88909912502,,45.4161348819826,0.431136609540696,11.428981605668799,60.6475054543011,0.000808811820392547,5.42609777612195e-05,42.841621319682005,2.57451356230058,460.112889517157,124.05092593102,,,,77.3319899875942,87.2831958174116,,179.162277584399,69.6139302311873,2.56476250616962,0.26960976046813034,0.00537985289783866,96.8827414741758,4026.1579250580053,16209947.637507383
1152,WITCH-GLOBIOM,SSP3,2030,RCP60,WITCH-GLOBIOM-SSP3-60,778.191778305175,18.2793758737523,2.64883657329088,50.572762416328,0.000600805282254109,14.4661225785674,21.3839571095121,,669.474576899848,0.0048606537347447,669.469716246113,202.457461369522,0.0010071604503168,202.456454209071,279.279550024939,,279.279550024939,187.737565505388,0.0038534932844279,187.733712012103,,52.267565106491304,0.5222071744481479,12.5457405225463,70.48806296018209,0.000330023916750601,5.28708648383616e-05,50.4607995363252,1.80676557016605,552.058085495188,160.365208388814,,,,88.7028408020763,101.462005797042,,212.659888231869,77.61037881624,2.64883657329088,0.2904861147807821,0.0078740347654041,128.353804683509,4026.1579250580053,16209947.637507383
1153,WITCH-GLOBIOM,SSP3,2040,RCP60,WITCH-GLOBIOM-SSP3-60,847.205299007011,26.2664900244846,3.73765746254484,55.8956467062597,0.000434839298445913,16.1393069131498,24.0495735815903,,719.007987360277,0.0010235479145579,719.006963812362,209.198431527789,0.001023546991319,209.197407980798,306.695837247615,,306.695837247615,203.113718584873,9.23238862421139e-10,203.11371858395,,55.119647533788395,0.608135782755208,13.3399796649718,75.75632586531701,0.00012607685330465502,3.82658582632403e-05,53.9421667708842,1.17748076290425,610.538273791856,182.722394518624,,,,94.627969769277,109.77055120677,,232.787410913663,85.285799696971,3.73765746254484,0.2992808188482504,0.008111492513885491,151.499178153352,4026.1579250580053,16209947.637507383
1154,WITCH-GLOBIOM,SSP3,2050,RCP60,WITCH-GLOBIOM-SSP3-60,850.423237354973,35.9746499149149,5.64599957826638,62.65707162178,0.0085550920590559,17.6549722030611,27.5943598482991,,697.711414318928,0.491155234426102,697.220259084501,177.298997548155,0.491155233552524,176.807842314603,315.622252470891,,315.622252470891,204.790164299881,8.73578704250446e-10,204.790164299007,,52.577190620946,0.6046432533724789,13.944997711255501,73.18212170348161,0.042889464926937994,0.000752848101196919,51.782249685831204,0.79494093511482,631.259266179793,188.017530241416,,,,97.7089954880816,110.593773467994,,239.799127482069,92.8522840541102,5.64599957826638,0.2978451807594782,0.0122882015249571,169.486912236401,4026.1579250580053,16209947.637507383
1155,WITCH-GLOBIOM,SSP3,2060,RCP60,WITCH-GLOBIOM-SSP3-60,818.106091456475,48.585933088483,8.32186015727883,64.9561599523323,0.699655044744739,18.9613879668403,29.8811626111196,,642.959158987442,5.98794956058861,636.971209426853,148.591262157346,4.26663839576218,144.324623761584,307.044892412669,,307.044892412669,187.323004417427,1.72131116482643,185.601693252601,,47.6705590778057,0.5380730525828861,14.247764235197598,66.3694750743331,0.512813010100879,0.061569643937537104,47.4353992887064,0.235159789099254,625.804236103146,186.174469663618,,,,101.129501200596,103.98852971921,,237.319691140283,98.3203657863531,8.32186015727883,0.2974963397865726,0.023412044086539,184.53713502643302,4026.1579250580053,16209947.637507383
1156,WITCH-GLOBIOM,SSP3,2070,RCP60,WITCH-GLOBIOM-SSP3-60,816.563327743417,63.3718574947905,11.3463977919975,67.470540852996,5.15789732293844,20.053289269123,31.5442123041928,,616.809915024765,24.6548400091237,592.155075015642,139.741860694495,16.0002758056653,123.74158488883,300.915618327757,,300.915618327757,176.152436002513,8.65456420345839,167.497871799055,,44.330324012814806,0.47448983494707897,14.5434070112616,61.2682910991975,2.25497288742097,0.453894964418583,44.4323289501581,-0.102004937343328,633.324056404019,197.20974229331,,,,105.154875517162,97.7350036389406,,235.062042743561,103.310663042788,11.3463977919975,0.3113883647702515,0.036756412647962894,200.89709118904798,4026.1579250580053,16209947.637507383
1157,WITCH-GLOBIOM,SSP3,2080,RCP60,WITCH-GLOBIOM-SSP3-60,807.711257188308,83.2624325607983,14.5470049670557,71.9473379190528,10.5491749464493,20.9474816919842,33.288311022076,,576.235530420725,61.7243608131881,514.511169607537,128.38622752402,33.3241594867995,95.0620680372206,285.244539170478,,285.244539170478,162.604763726227,28.4002013263886,134.204562399838,,39.0176841230844,0.422258785006421,14.8108839792531,54.646872068721,5.19304477344922,0.9283273952875409,39.2786665822167,-0.260982459132231,636.122869984345,211.18468024904,,,,107.963176383698,89.1658184695478,,227.111895166214,108.645258965753,14.5470049670557,0.33198724682581726,0.055545170564323794,217.844443862506,4026.1579250580053,16209947.637507383
1158,WITCH-GLOBIOM,SSP3,2090,RCP60,WITCH-GLOBIOM-SSP3-60,819.402461549955,104.055242617284,17.6916617665596,83.5495697209458,18.9464294680876,21.6695212619828,35.5518096034873,,547.790335272989,128.253966556382,419.536368716607,130.269856801808,77.445348747786,52.8245080540217,263.209132111155,,263.209132111155,154.311346360026,50.8086178085959,103.502728551431,,31.9922736067612,0.392239022443818,14.7635268248422,46.7770178320889,10.8264133815804,1.66728579319171,32.3081735472762,-0.31589994051503,649.094418248,235.891060991347,,,,105.592164201588,82.1475604999522,,216.482599919644,114.57291865687,17.6916617665596,0.3634156362460352,0.0812990467417707,235.378758209847,4026.1579250580053,16209947.637507383
1159,WITCH-GLOBIOM,SSP3,2100,RCP60,WITCH-GLOBIOM-SSP3-60,812.429972941178,115.925721163202,21.1400816712405,110.863662670866,26.9640194825578,22.2467376926913,37.5997084066103,,494.204696172849,135.042056278745,359.162639894104,139.484474381628,86.9288927912851,52.5555815903431,214.933174102125,,214.933174102125,139.787047689096,48.1131634874598,91.6738842016362,,26.922818680467202,0.357811590032386,14.5549825760679,40.715904287833595,12.212137460402701,2.37283371446509,27.1394517121357,-0.21663303166849499,645.839917694516,252.91198444893,,,,100.101314267078,73.261409281396,,200.291625914926,119.372415385785,21.1400816712405,0.3916016609065624,0.11576891899304301,254.568793649844,4026.1579250580053,16209947.637507383
